"id","code","label","parentId","ontology","uri"
"urn:miriam:icd:Q44.5","Q44.5","Other congenital malformations of bile ducts","urn:miriam:icd:Q44","ICD-10","http://identifiers.org/icd/Q44.5"
"urn:miriam:icd:Q44.6","Q44.6","Cystic disease of liver","urn:miriam:icd:Q44","ICD-10","http://identifiers.org/icd/Q44.6"
"urn:miriam:icd:Q44.7","Q44.7","Other congenital malformations of liver","urn:miriam:icd:Q44","ICD-10","http://identifiers.org/icd/Q44.7"
"urn:miriam:icd:Q45","Q45","Other congenital malformations of digestive system","urn:miriam:icd:Q38-Q45","ICD-10","http://identifiers.org/icd/Q45"
"urn:miriam:icd:Q45.0","Q45.0","Agenesis, aplasia and hypoplasia of pancreas","urn:miriam:icd:Q45","ICD-10","http://identifiers.org/icd/Q45.0"
"urn:miriam:icd:Q45.1","Q45.1","Annular pancreas","urn:miriam:icd:Q45","ICD-10","http://identifiers.org/icd/Q45.1"
"urn:miriam:icd:Q45.2","Q45.2","Congenital pancreatic cyst","urn:miriam:icd:Q45","ICD-10","http://identifiers.org/icd/Q45.2"
"urn:miriam:icd:Q45.3","Q45.3","Other congenital malformations of pancreas and pancreatic duct","urn:miriam:icd:Q45","ICD-10","http://identifiers.org/icd/Q45.3"
"urn:miriam:icd:Q45.8","Q45.8","Other specified congenital malformations of digestive system","urn:miriam:icd:Q45","ICD-10","http://identifiers.org/icd/Q45.8"
"urn:miriam:icd:Q45.9","Q45.9","Congenital malformation of digestive system, unspecified","urn:miriam:icd:Q45","ICD-10","http://identifiers.org/icd/Q45.9"
"urn:miriam:icd:Q50-Q56","Q50-Q56","Congenital malformations of genital organs","urn:miriam:icd:XVII","ICD-10",""
"urn:miriam:icd:Q50","Q50","Congenital malformations of ovaries, fallopian tubes and broad ligaments","urn:miriam:icd:Q50-Q56","ICD-10","http://identifiers.org/icd/Q50"
"urn:miriam:icd:Q50.0","Q50.0","Congenital absence of ovary","urn:miriam:icd:Q50","ICD-10","http://identifiers.org/icd/Q50.0"
"urn:miriam:icd:Q50.1","Q50.1","Developmental ovarian cyst","urn:miriam:icd:Q50","ICD-10","http://identifiers.org/icd/Q50.1"
"urn:miriam:icd:Q50.2","Q50.2","Congenital torsion of ovary","urn:miriam:icd:Q50","ICD-10","http://identifiers.org/icd/Q50.2"
"urn:miriam:icd:Q50.3","Q50.3","Other congenital malformations of ovary","urn:miriam:icd:Q50","ICD-10","http://identifiers.org/icd/Q50.3"
"urn:miriam:icd:Q50.4","Q50.4","Embryonic cyst of fallopian tube","urn:miriam:icd:Q50","ICD-10","http://identifiers.org/icd/Q50.4"
"urn:miriam:icd:Q50.5","Q50.5","Embryonic cyst of broad ligament","urn:miriam:icd:Q50","ICD-10","http://identifiers.org/icd/Q50.5"
"urn:miriam:icd:Q50.6","Q50.6","Other congenital malformations of fallopian tube and broad ligament","urn:miriam:icd:Q50","ICD-10","http://identifiers.org/icd/Q50.6"
"urn:miriam:icd:Q51","Q51","Congenital malformations of uterus and cervix","urn:miriam:icd:Q50-Q56","ICD-10","http://identifiers.org/icd/Q51"
"urn:miriam:icd:Q51.0","Q51.0","Agenesis and aplasia of uterus","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.0"
"urn:miriam:icd:Q51.1","Q51.1","Doubling of uterus with doubling of cervix and vagina","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.1"
"urn:miriam:icd:Q51.2","Q51.2","Other doubling of uterus","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.2"
"urn:miriam:icd:Q51.3","Q51.3","Bicornate uterus","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.3"
"urn:miriam:icd:Q51.4","Q51.4","Unicornate uterus","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.4"
"urn:miriam:icd:Q51.5","Q51.5","Agenesis and aplasia of cervix","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.5"
"urn:miriam:icd:Q51.6","Q51.6","Embryonic cyst of cervix","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.6"
"urn:miriam:icd:Q51.7","Q51.7","Congenital fistulae between uterus and digestive and urinary tracts","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.7"
"urn:miriam:icd:Q51.8","Q51.8","Other congenital malformations of uterus and cervix","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.8"
"urn:miriam:icd:Q51.9","Q51.9","Congenital malformation of uterus and cervix, unspecified","urn:miriam:icd:Q51","ICD-10","http://identifiers.org/icd/Q51.9"
"urn:miriam:icd:Q52","Q52","Other congenital malformations of female genitalia","urn:miriam:icd:Q50-Q56","ICD-10","http://identifiers.org/icd/Q52"
"urn:miriam:icd:Q52.0","Q52.0","Congenital absence of vagina","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.0"
"urn:miriam:icd:Q52.1","Q52.1","Doubling of vagina","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.1"
"urn:miriam:icd:Q52.2","Q52.2","Congenital rectovaginal fistula","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.2"
"urn:miriam:icd:Q52.3","Q52.3","Imperforate hymen","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.3"
"urn:miriam:icd:Q52.4","Q52.4","Other congenital malformations of vagina","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.4"
"urn:miriam:icd:Q52.5","Q52.5","Fusion of labia","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.5"
"urn:miriam:icd:Q52.6","Q52.6","Congenital malformation of clitoris","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.6"
"urn:miriam:icd:Q52.7","Q52.7","Other congenital malformations of vulva","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.7"
"urn:miriam:icd:Q52.8","Q52.8","Other specified congenital malformations of female genitalia","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.8"
"urn:miriam:icd:Q52.9","Q52.9","Congenital malformation of female genitalia, unspecified","urn:miriam:icd:Q52","ICD-10","http://identifiers.org/icd/Q52.9"
"urn:miriam:icd:Q53","Q53","Undescended testicle","urn:miriam:icd:Q50-Q56","ICD-10","http://identifiers.org/icd/Q53"
"urn:miriam:icd:Q53.0","Q53.0","Ectopic testis","urn:miriam:icd:Q53","ICD-10","http://identifiers.org/icd/Q53.0"
"urn:miriam:icd:Q53.1","Q53.1","Undescended testicle, unilateral","urn:miriam:icd:Q53","ICD-10","http://identifiers.org/icd/Q53.1"
"urn:miriam:icd:Q53.2","Q53.2","Undescended testicle, bilateral","urn:miriam:icd:Q53","ICD-10","http://identifiers.org/icd/Q53.2"
"urn:miriam:icd:Q53.9","Q53.9","Undescended testicle, unspecified","urn:miriam:icd:Q53","ICD-10","http://identifiers.org/icd/Q53.9"
"urn:miriam:icd:Q54","Q54","Hypospadias","urn:miriam:icd:Q50-Q56","ICD-10","http://identifiers.org/icd/Q54"
"urn:miriam:icd:Q54.0","Q54.0","Hypospadias, balanic","urn:miriam:icd:Q54","ICD-10","http://identifiers.org/icd/Q54.0"
"urn:miriam:icd:Q54.1","Q54.1","Hypospadias, penile","urn:miriam:icd:Q54","ICD-10","http://identifiers.org/icd/Q54.1"
"urn:miriam:icd:Q54.2","Q54.2","Hypospadias, penoscrotal","urn:miriam:icd:Q54","ICD-10","http://identifiers.org/icd/Q54.2"
"urn:miriam:icd:Q54.3","Q54.3","Hypospadias, perineal","urn:miriam:icd:Q54","ICD-10","http://identifiers.org/icd/Q54.3"
"urn:miriam:icd:Q54.4","Q54.4","Congenital chordee","urn:miriam:icd:Q54","ICD-10","http://identifiers.org/icd/Q54.4"
"urn:miriam:icd:Q54.8","Q54.8","Other hypospadias","urn:miriam:icd:Q54","ICD-10","http://identifiers.org/icd/Q54.8"
"urn:miriam:icd:Q54.9","Q54.9","Hypospadias, unspecified","urn:miriam:icd:Q54","ICD-10","http://identifiers.org/icd/Q54.9"
"urn:miriam:icd:Q55","Q55","Other congenital malformations of male genital organs","urn:miriam:icd:Q50-Q56","ICD-10","http://identifiers.org/icd/Q55"
"urn:miriam:icd:Q55.0","Q55.0","Absence and aplasia of testis","urn:miriam:icd:Q55","ICD-10","http://identifiers.org/icd/Q55.0"
"urn:miriam:icd:Q55.1","Q55.1","Hypoplasia of testis and scrotum","urn:miriam:icd:Q55","ICD-10","http://identifiers.org/icd/Q55.1"
"urn:miriam:icd:Q55.2","Q55.2","Other congenital malformations of testis and scrotum","urn:miriam:icd:Q55","ICD-10","http://identifiers.org/icd/Q55.2"
"urn:miriam:icd:Q55.3","Q55.3","Atresia of vas deferens","urn:miriam:icd:Q55","ICD-10","http://identifiers.org/icd/Q55.3"
"urn:miriam:icd:Q55.4","Q55.4","Other congenital malformations of vas deferens, epididymis, seminal vesicles and prostate","urn:miriam:icd:Q55","ICD-10","http://identifiers.org/icd/Q55.4"
"urn:miriam:icd:Q55.5","Q55.5","Congenital absence and aplasia of penis","urn:miriam:icd:Q55","ICD-10","http://identifiers.org/icd/Q55.5"
"urn:miriam:icd:Q55.6","Q55.6","Other congenital malformations of penis","urn:miriam:icd:Q55","ICD-10","http://identifiers.org/icd/Q55.6"
"urn:miriam:icd:Q55.8","Q55.8","Other specified congenital malformations of male genital organs","urn:miriam:icd:Q55","ICD-10","http://identifiers.org/icd/Q55.8"
"urn:miriam:icd:Q55.9","Q55.9","Congenital malformation of male genital organ, unspecified","urn:miriam:icd:Q55","ICD-10","http://identifiers.org/icd/Q55.9"
"urn:miriam:icd:Q56","Q56","Indeterminate sex and pseudohermaphroditism","urn:miriam:icd:Q50-Q56","ICD-10","http://identifiers.org/icd/Q56"
"urn:miriam:icd:Q56.0","Q56.0","Hermaphroditism, not elsewhere classified","urn:miriam:icd:Q56","ICD-10","http://identifiers.org/icd/Q56.0"
"urn:miriam:icd:Q56.1","Q56.1","Male pseudohermaphroditism, not elsewhere classified","urn:miriam:icd:Q56","ICD-10","http://identifiers.org/icd/Q56.1"
"urn:miriam:icd:Q56.2","Q56.2","Female pseudohermaphroditism, not elsewhere classified","urn:miriam:icd:Q56","ICD-10","http://identifiers.org/icd/Q56.2"
"urn:miriam:icd:Q56.3","Q56.3","Pseudohermaphroditism, unspecified","urn:miriam:icd:Q56","ICD-10","http://identifiers.org/icd/Q56.3"
"urn:miriam:icd:Q56.4","Q56.4","Indeterminate sex, unspecified","urn:miriam:icd:Q56","ICD-10","http://identifiers.org/icd/Q56.4"
"urn:miriam:icd:Q60-Q64","Q60-Q64","Congenital malformations of the urinary system","urn:miriam:icd:XVII","ICD-10",""
"urn:miriam:icd:Q60","Q60","Renal agenesis and other reduction defects of kidney","urn:miriam:icd:Q60-Q64","ICD-10","http://identifiers.org/icd/Q60"
"urn:miriam:icd:Q60.0","Q60.0","Renal agenesis, unilateral","urn:miriam:icd:Q60","ICD-10","http://identifiers.org/icd/Q60.0"
"urn:miriam:icd:Q60.1","Q60.1","Renal agenesis, bilateral","urn:miriam:icd:Q60","ICD-10","http://identifiers.org/icd/Q60.1"
"urn:miriam:icd:Q60.2","Q60.2","Renal agenesis, unspecified","urn:miriam:icd:Q60","ICD-10","http://identifiers.org/icd/Q60.2"
"urn:miriam:icd:Q60.3","Q60.3","Renal hypoplasia, unilateral","urn:miriam:icd:Q60","ICD-10","http://identifiers.org/icd/Q60.3"
"urn:miriam:icd:Q60.4","Q60.4","Renal hypoplasia, bilateral","urn:miriam:icd:Q60","ICD-10","http://identifiers.org/icd/Q60.4"
"urn:miriam:icd:Q60.5","Q60.5","Renal hypoplasia, unspecified","urn:miriam:icd:Q60","ICD-10","http://identifiers.org/icd/Q60.5"
"urn:miriam:icd:Q60.6","Q60.6","Potter syndrome","urn:miriam:icd:Q60","ICD-10","http://identifiers.org/icd/Q60.6"
"urn:miriam:icd:Q61","Q61","Cystic kidney disease","urn:miriam:icd:Q60-Q64","ICD-10","http://identifiers.org/icd/Q61"
"urn:miriam:icd:Q61.0","Q61.0","Congenital single renal cyst","urn:miriam:icd:Q61","ICD-10","http://identifiers.org/icd/Q61.0"
"urn:miriam:icd:Q61.1","Q61.1","Polycystic kidney, autosomal recessive","urn:miriam:icd:Q61","ICD-10","http://identifiers.org/icd/Q61.1"
"urn:miriam:icd:Q61.2","Q61.2","Polycystic kidney, autosomal dominant","urn:miriam:icd:Q61","ICD-10","http://identifiers.org/icd/Q61.2"
"urn:miriam:icd:Q61.3","Q61.3","Polycystic kidney, unspecified","urn:miriam:icd:Q61","ICD-10","http://identifiers.org/icd/Q61.3"
"urn:miriam:icd:Q61.4","Q61.4","Renal dysplasia","urn:miriam:icd:Q61","ICD-10","http://identifiers.org/icd/Q61.4"
"urn:miriam:icd:Q61.5","Q61.5","Medullary cystic kidney","urn:miriam:icd:Q61","ICD-10","http://identifiers.org/icd/Q61.5"
"urn:miriam:icd:Q61.8","Q61.8","Other cystic kidney diseases","urn:miriam:icd:Q61","ICD-10","http://identifiers.org/icd/Q61.8"
"urn:miriam:icd:Q61.9","Q61.9","Cystic kidney disease, unspecified","urn:miriam:icd:Q61","ICD-10","http://identifiers.org/icd/Q61.9"
"urn:miriam:icd:Q62","Q62","Congenital obstructive defects of renal pelvis and congenital malformations of ureter","urn:miriam:icd:Q60-Q64","ICD-10","http://identifiers.org/icd/Q62"
"urn:miriam:icd:Q62.0","Q62.0","Congenital hydronephrosis","urn:miriam:icd:Q62","ICD-10","http://identifiers.org/icd/Q62.0"
"urn:miriam:icd:Q62.1","Q62.1","Atresia and stenosis of ureter","urn:miriam:icd:Q62","ICD-10","http://identifiers.org/icd/Q62.1"
"urn:miriam:icd:Q62.2","Q62.2","Congenital megaloureter","urn:miriam:icd:Q62","ICD-10","http://identifiers.org/icd/Q62.2"
"urn:miriam:icd:Q62.3","Q62.3","Other obstructive defects of renal pelvis and ureter","urn:miriam:icd:Q62","ICD-10","http://identifiers.org/icd/Q62.3"
"urn:miriam:icd:Q62.4","Q62.4","Agenesis of ureter","urn:miriam:icd:Q62","ICD-10","http://identifiers.org/icd/Q62.4"
"urn:miriam:icd:Q62.5","Q62.5","Duplication of ureter","urn:miriam:icd:Q62","ICD-10","http://identifiers.org/icd/Q62.5"
"urn:miriam:icd:Q62.6","Q62.6","Malposition of ureter","urn:miriam:icd:Q62","ICD-10","http://identifiers.org/icd/Q62.6"
"urn:miriam:icd:Q62.7","Q62.7","Congenital vesico-uretero-renal reflux","urn:miriam:icd:Q62","ICD-10","http://identifiers.org/icd/Q62.7"
"urn:miriam:icd:Q62.8","Q62.8","Other congenital malformations of ureter","urn:miriam:icd:Q62","ICD-10","http://identifiers.org/icd/Q62.8"
"urn:miriam:icd:Q63","Q63","Other congenital malformations of kidney","urn:miriam:icd:Q60-Q64","ICD-10","http://identifiers.org/icd/Q63"
"urn:miriam:icd:Q63.0","Q63.0","Accessory kidney","urn:miriam:icd:Q63","ICD-10","http://identifiers.org/icd/Q63.0"
"urn:miriam:icd:Q63.1","Q63.1","Lobulated, fused and horseshoe kidney","urn:miriam:icd:Q63","ICD-10","http://identifiers.org/icd/Q63.1"
"urn:miriam:icd:Q63.2","Q63.2","Ectopic kidney","urn:miriam:icd:Q63","ICD-10","http://identifiers.org/icd/Q63.2"
"urn:miriam:icd:Q63.3","Q63.3","Hyperplastic and giant kidney","urn:miriam:icd:Q63","ICD-10","http://identifiers.org/icd/Q63.3"
"urn:miriam:icd:Q63.8","Q63.8","Other specified congenital malformations of kidney","urn:miriam:icd:Q63","ICD-10","http://identifiers.org/icd/Q63.8"
"urn:miriam:icd:Q63.9","Q63.9","Congenital malformation of kidney, unspecified","urn:miriam:icd:Q63","ICD-10","http://identifiers.org/icd/Q63.9"
"urn:miriam:icd:Q64","Q64","Other congenital malformations of urinary system","urn:miriam:icd:Q60-Q64","ICD-10","http://identifiers.org/icd/Q64"
"urn:miriam:icd:Q64.0","Q64.0","Epispadias","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.0"
"urn:miriam:icd:Q64.1","Q64.1","Exstrophy of urinary bladder","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.1"
"urn:miriam:icd:Q64.2","Q64.2","Congenital posterior urethral valves","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.2"
"urn:miriam:icd:Q64.3","Q64.3","Other atresia and stenosis of urethra and bladder neck","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.3"
"urn:miriam:icd:Q64.4","Q64.4","Malformation of urachus","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.4"
"urn:miriam:icd:Q64.5","Q64.5","Congenital absence of bladder and urethra","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.5"
"urn:miriam:icd:Q64.6","Q64.6","Congenital diverticulum of bladder","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.6"
"urn:miriam:icd:Q64.7","Q64.7","Other congenital malformations of bladder and urethra","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.7"
"urn:miriam:icd:Q64.8","Q64.8","Other specified congenital malformations of urinary system","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.8"
"urn:miriam:icd:Q64.9","Q64.9","Congenital malformation of urinary system, unspecified","urn:miriam:icd:Q64","ICD-10","http://identifiers.org/icd/Q64.9"
"urn:miriam:icd:Q65-Q79","Q65-Q79","Congenital malformations and deformations of the musculoskeletal system","urn:miriam:icd:XVII","ICD-10",""
"urn:miriam:icd:Q65","Q65","Congenital deformities of hip","urn:miriam:icd:Q65-Q79","ICD-10","http://identifiers.org/icd/Q65"
"urn:miriam:icd:Q65.0","Q65.0","Congenital dislocation of hip, unilateral","urn:miriam:icd:Q65","ICD-10","http://identifiers.org/icd/Q65.0"
"urn:miriam:icd:Q65.1","Q65.1","Congenital dislocation of hip, bilateral","urn:miriam:icd:Q65","ICD-10","http://identifiers.org/icd/Q65.1"
"urn:miriam:icd:Q65.2","Q65.2","Congenital dislocation of hip, unspecified","urn:miriam:icd:Q65","ICD-10","http://identifiers.org/icd/Q65.2"
"urn:miriam:icd:Q65.3","Q65.3","Congenital subluxation of hip, unilateral","urn:miriam:icd:Q65","ICD-10","http://identifiers.org/icd/Q65.3"
"urn:miriam:icd:Q65.4","Q65.4","Congenital subluxation of hip, bilateral","urn:miriam:icd:Q65","ICD-10","http://identifiers.org/icd/Q65.4"
"urn:miriam:icd:Q65.5","Q65.5","Congenital subluxation of hip, unspecified","urn:miriam:icd:Q65","ICD-10","http://identifiers.org/icd/Q65.5"
"urn:miriam:icd:Q65.6","Q65.6","Unstable hip","urn:miriam:icd:Q65","ICD-10","http://identifiers.org/icd/Q65.6"
"urn:miriam:icd:Q65.8","Q65.8","Other congenital deformities of hip","urn:miriam:icd:Q65","ICD-10","http://identifiers.org/icd/Q65.8"
"urn:miriam:icd:Q65.9","Q65.9","Congenital deformity of hip, unspecified","urn:miriam:icd:Q65","ICD-10","http://identifiers.org/icd/Q65.9"
"urn:miriam:icd:Q66","Q66","Congenital deformities of feet","urn:miriam:icd:Q65-Q79","ICD-10","http://identifiers.org/icd/Q66"
"urn:miriam:icd:Q66.0","Q66.0","Talipes equinovarus","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.0"
"urn:miriam:icd:Q66.1","Q66.1","Talipes calcaneovarus","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.1"
"urn:miriam:icd:Q66.2","Q66.2","Metatarsus varus","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.2"
"urn:miriam:icd:Q66.3","Q66.3","Other congenital varus deformities of feet","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.3"
"urn:miriam:icd:Q66.4","Q66.4","Talipes calcaneovalgus","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.4"
"urn:miriam:icd:Q66.5","Q66.5","Congenital pes planus","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.5"
"urn:miriam:icd:Q66.6","Q66.6","Other congenital valgus deformities of feet","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.6"
"urn:miriam:icd:Q66.7","Q66.7","Pes cavus","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.7"
"urn:miriam:icd:Q66.8","Q66.8","Other congenital deformities of feet","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.8"
"urn:miriam:icd:Q66.9","Q66.9","Congenital deformity of feet, unspecified","urn:miriam:icd:Q66","ICD-10","http://identifiers.org/icd/Q66.9"
"urn:miriam:icd:Q67","Q67","Congenital musculoskeletal deformities of head, face, spine and chest","urn:miriam:icd:Q65-Q79","ICD-10","http://identifiers.org/icd/Q67"
"urn:miriam:icd:Q67.0","Q67.0","Facial asymmetry","urn:miriam:icd:Q67","ICD-10","http://identifiers.org/icd/Q67.0"
"urn:miriam:icd:Q67.1","Q67.1","Compression facies","urn:miriam:icd:Q67","ICD-10","http://identifiers.org/icd/Q67.1"
"urn:miriam:icd:Q67.2","Q67.2","Dolichocephaly","urn:miriam:icd:Q67","ICD-10","http://identifiers.org/icd/Q67.2"
"urn:miriam:icd:Q67.3","Q67.3","Plagiocephaly","urn:miriam:icd:Q67","ICD-10","http://identifiers.org/icd/Q67.3"
"urn:miriam:icd:Q67.4","Q67.4","Other congenital deformities of skull, face and jaw","urn:miriam:icd:Q67","ICD-10","http://identifiers.org/icd/Q67.4"
"urn:miriam:icd:Q67.5","Q67.5","Congenital deformity of spine","urn:miriam:icd:Q67","ICD-10","http://identifiers.org/icd/Q67.5"
"urn:miriam:icd:Q67.6","Q67.6","Pectus excavatum","urn:miriam:icd:Q67","ICD-10","http://identifiers.org/icd/Q67.6"
"urn:miriam:icd:Q67.7","Q67.7","Pectus carinatum","urn:miriam:icd:Q67","ICD-10","http://identifiers.org/icd/Q67.7"
"urn:miriam:icd:Q67.8","Q67.8","Other congenital deformities of chest","urn:miriam:icd:Q67","ICD-10","http://identifiers.org/icd/Q67.8"
"urn:miriam:icd:Q68","Q68","Other congenital musculoskeletal deformities","urn:miriam:icd:Q65-Q79","ICD-10","http://identifiers.org/icd/Q68"
"urn:miriam:icd:Q68.0","Q68.0","Congenital deformity of sternocleidomastoid muscle","urn:miriam:icd:Q68","ICD-10","http://identifiers.org/icd/Q68.0"
"urn:miriam:icd:Q68.1","Q68.1","Congenital deformity of hand","urn:miriam:icd:Q68","ICD-10","http://identifiers.org/icd/Q68.1"
